Station name,CRAYFORD GS
Station number,"451220001"
External number,---
River,River Cray
Operator,---
NGR,TQ5105974556
Easting,"551059"
Northing,"174556"
Parameter-name,FQ [Flow]
Parameter Type,Flow
Time series name,KSL/451220001/FQ/WDay.Mean
Time series unit,m³/s
Time level,Daily
Time series type,Other
Equidistant time series,yes
Time series value distance,1 day
Time series quality,Production
Time series measuring method,---
Period of record in file: 01/01/1980 09:00:00 to 08/01/2021 09:00:00
Quality code description, G = good; E = estimated; S = suspect; U = unchecked; M = missing; C = complete; I = incomplete; Ed = edited; WR = within rating; NR = no rating; EX> = extrapolated upper part; EX< = extrapolated lower part; BL> = beyond upper limit; BL< = beyond lower limit; MH = weir modular (head); NH = weir non modular (head); EH = weir extremely non modular (head); MT = weir modular (tail); NT = weir non modular (tail); ET = weir extremely non modular (tail); MC = weir modular (crest); NC = weir non modular (crest); EC = weir extremely non modular (crest); -H = weir head only; RAS = rastered time stamp; A = apportioned/interpolated; D = dry; SN = snow; T = trace
Time stamp,Value[m³/s],State of value,Interpolation,valid[%],invalid[%],missing[%],Tags,Comments
09/03/1980 09:00:00,0.464,E;Ed;C,103,100,0,0
10/03/1980 09:00:00,0.443,E;Ed;C,103,100,0,0
11/03/1980 09:00:00,0.395,E;Ed;C,103,100,0,0
12/03/1980 09:00:00,0.578,E;Ed;C,103,100,0,0
13/03/1980 09:00:00,0.586,E;Ed;C,103,100,0,0
14/03/1980 09:00:00,0.594,E;Ed;C,103,100,0,0
15/03/1980 09:00:00,0.544,E;Ed;C,103,100,0,0
16/03/1980 09:00:00,0.529,E;Ed;C,103,100,0,0
17/03/1980 09:00:00,0.921,E;Ed;C,103,100,0,0
18/03/1980 09:00:00,0.885,E;Ed;C,103,100,0,0
19/03/1980 09:00:00,0.689,E;Ed;C,103,100,0,0
20/03/1980 09:00:00,0.499,E;Ed;C,103,100,0,0
21/03/1980 09:00:00,0.468,E;Ed;C,103,100,0,0
22/03/1980 09:00:00,0.435,E;Ed;C,103,100,0,0
23/03/1980 09:00:00,0.421,E;Ed;C,103,100,0,0
24/03/1980 09:00:00,0.504,E;Ed;C,103,100,0,0
25/03/1980 09:00:00,0.603,E;Ed;C,103,100,0,0
26/03/1980 09:00:00,0.828,E;Ed;C,103,100,0,0
27/03/1980 09:00:00,0.622,E;Ed;C,103,100,0,0
28/03/1980 09:00:00,0.870,E;Ed;C,103,100,0,0
29/03/1980 09:00:00,0.681,E;Ed;C,103,100,0,0
30/03/1980 09:00:00,0.630,E;Ed;C,103,100,0,0
31/03/1980 09:00:00,1.04,E;Ed;C,103,100,0,0
01/04/1980 09:00:00,1.53,E;Ed;C,103,100,0,0
02/04/1980 09:00:00,0.858,E;Ed;C,103,100,0,0
03/04/1980 09:00:00,0.658,E;Ed;C,103,100,0,0
04/04/1980 09:00:00,0.569,E;Ed;C,103,100,0,0
05/04/1980 09:00:00,0.506,E;Ed;C,103,100,0,0
06/04/1980 09:00:00,0.480,E;Ed;C,103,100,0,0
07/04/1980 09:00:00,0.465,E;Ed;C,103,100,0,0
08/04/1980 09:00:00,0.425,E;Ed;C,103,100,0,0
09/04/1980 09:00:00,0.429,E;Ed;C,103,100,0,0
10/04/1980 09:00:00,0.511,E;Ed;C,103,100,0,0
11/04/1980 09:00:00,0.488,E;Ed;C,103,100,0,0
12/04/1980 09:00:00,0.509,E;Ed;C,103,100,0,0
13/04/1980 09:00:00,0.469,E;Ed;C,103,100,0,0
14/04/1980 09:00:00,0.397,E;Ed;C,103,100,0,0
15/04/1980 09:00:00,0.399,E;Ed;C,103,100,0,0
16/04/1980 09:00:00,0.375,E;Ed;C,103,100,0,0
17/04/1980 09:00:00,0.377,E;Ed;C,103,100,0,0
18/04/1980 09:00:00,0.527,E;Ed;C,103,100,0,0
19/04/1980 09:00:00,0.409,E;Ed;C,103,100,0,0
20/04/1980 09:00:00,0.346,E;Ed;C,103,100,0,0
21/04/1980 09:00:00,0.324,E;Ed;C,103,100,0,0
22/04/1980 09:00:00,0.328,E;Ed;C,103,100,0,0
23/04/1980 09:00:00,0.350,E;Ed;C,103,100,0,0
24/04/1980 09:00:00,0.361,E;Ed;C,103,100,0,0
25/04/1980 09:00:00,0.535,E;Ed;C,103,100,0,0
26/04/1980 09:00:00,0.536,E;Ed;C,103,100,0,0
27/04/1980 09:00:00,0.429,E;Ed;C,103,100,0,0
28/04/1980 09:00:00,0.363,E;Ed;C,103,100,0,0
29/04/1980 09:00:00,0.403,E;Ed;C,103,100,0,0
30/04/1980 09:00:00,0.624,E;Ed;C,103,100,0,0
01/05/1980 09:00:00,0.414,E;Ed;C,103,100,0,0
02/05/1980 09:00:00,0.450,E;Ed;C,103,100,0,0
03/05/1980 09:00:00,0.438,E;Ed;C,103,100,0,0
04/05/1980 09:00:00,0.417,E;Ed;C,103,100,0,0
05/05/1980 09:00:00,0.380,E;Ed;C,103,100,0,0
06/05/1980 09:00:00,0.377,E;Ed;C,103,100,0,0
07/05/1980 09:00:00,0.383,E;Ed;C,103,100,0,0
08/05/1980 09:00:00,0.370,E;Ed;C,103,100,0,0
09/05/1980 09:00:00,0.392,E;Ed;C,103,100,0,0
10/05/1980 09:00:00,0.388,E;Ed;C,103,100,0,0
11/05/1980 09:00:00,0.394,E;Ed;C,103,100,0,0
12/05/1980 09:00:00,0.351,E;Ed;C,103,100,0,0
13/05/1980 09:00:00,0.354,E;Ed;C,103,100,0,0
14/05/1980 09:00:00,0.338,E;Ed;C,103,100,0,0
15/05/1980 09:00:00,0.326,E;Ed;C,103,100,0,0
16/05/1980 09:00:00,0.336,E;Ed;C,103,100,0,0
17/05/1980 09:00:00,0.338,E;Ed;C,103,100,0,0
18/05/1980 09:00:00,0.381,E;Ed;C,103,100,0,0
19/05/1980 09:00:00,0.322,E;Ed;C,103,100,0,0
20/05/1980 09:00:00,0.326,E;Ed;C,103,100,0,0
21/05/1980 09:00:00,0.346,E;Ed;C,103,100,0,0
22/05/1980 09:00:00,0.340,E;Ed;C,103,100,0,0
23/05/1980 09:00:00,0.358,E;Ed;C,103,100,0,0
24/05/1980 09:00:00,0.390,E;Ed;C,103,100,0,0
25/05/1980 09:00:00,0.355,E;Ed;C,103,100,0,0
26/05/1980 09:00:00,0.294,E;Ed;C,103,100,0,0
27/05/1980 09:00:00,0.463,E;Ed;C,103,100,0,0
28/05/1980 09:00:00,0.259,E;Ed;C,103,100,0,0
29/05/1980 09:00:00,0.258,E;Ed;C,103,100,0,0
30/05/1980 09:00:00,0.342,E;Ed;C,103,100,0,0
31/05/1980 09:00:00,1.04,E;Ed;C,103,100,0,0
01/06/1980 09:00:00,0.744,E;Ed;C,103,100,0,0
02/06/1980 09:00:00,0.613,E;Ed;C,103,100,0,0
03/06/1980 09:00:00,0.315,E;Ed;C,103,100,0,0
04/06/1980 09:00:00,0.303,E;Ed;C,103,100,0,0
05/06/1980 09:00:00,0.308,E;Ed;C,103,100,0,0
06/06/1980 09:00:00,0.446,E;Ed;C,103,100,0,0
07/06/1980 09:00:00,0.307,E;Ed;C,103,100,0,0
08/06/1980 09:00:00,0.409,E;Ed;C,103,100,0,0
09/06/1980 09:00:00,0.285,E;Ed;C,103,100,0,0
10/06/1980 09:00:00,0.333,E;Ed;C,103,100,0,0
11/06/1980 09:00:00,0.471,E;Ed;C,103,100,0,0
12/06/1980 09:00:00,0.488,E;Ed;C,103,100,0,0
13/06/1980 09:00:00,0.757,E;Ed;C,103,100,0,0
14/06/1980 09:00:00,0.614,E;Ed;C,103,100,0,0
15/06/1980 09:00:00,0.451,E;Ed;C,103,100,0,0
16/06/1980 09:00:00,0.398,E;Ed;C,103,100,0,0
17/06/1980 09:00:00,0.644,E;Ed;C,103,100,0,0
18/06/1980 09:00:00,0.404,E;Ed;C,103,100,0,0
19/06/1980 09:00:00,0.309,E;Ed;C,103,100,0,0
20/06/1980 09:00:00,0.373,E;Ed;C,103,100,0,0
21/06/1980 09:00:00,0.350,E;Ed;C,103,100,0,0
22/06/1980 09:00:00,0.627,E;Ed;C,103,100,0,0
23/06/1980 09:00:00,0.428,E;Ed;C,103,100,0,0
24/06/1980 09:00:00,0.773,E;Ed;C,103,100,0,0
25/06/1980 09:00:00,0.445,E;Ed;C,103,100,0,0
26/06/1980 09:00:00,0.620,E;Ed;C,103,100,0,0
27/06/1980 09:00:00,0.738,E;Ed;C,103,100,0,0
28/06/1980 09:00:00,0.651,E;Ed;C,103,100,0,0
29/06/1980 09:00:00,0.434,E;Ed;C,103,100,0,0
30/06/1980 09:00:00,0.822,E;Ed;C,103,100,0,0
01/07/1980 09:00:00,0.752,E;Ed;C,103,100,0,0
02/07/1980 09:00:00,0.445,E;Ed;C,103,100,0,0
03/07/1980 09:00:00,0.489,E;Ed;C,103,100,0,0
04/07/1980 09:00:00,0.487,E;Ed;C,103,100,0,0
05/07/1980 09:00:00,0.381,E;Ed;C,103,100,0,0
06/07/1980 09:00:00,0.345,E;Ed;C,103,100,0,0
07/07/1980 09:00:00,0.768,E;Ed;C,103,100,0,0
08/07/1980 09:00:00,0.615,E;Ed;C,103,100,0,0
09/07/1980 09:00:00,0.645,E;Ed;C,103,100,0,0
10/07/1980 09:00:00,0.500,E;Ed;C,103,100,0,0
11/07/1980 09:00:00,0.657,E;Ed;C,103,100,0,0
12/07/1980 09:00:00,0.370,E;Ed;C,103,100,0,0
13/07/1980 09:00:00,0.525,E;Ed;C,103,100,0,0
14/07/1980 09:00:00,0.506,E;Ed;C,103,100,0,0
15/07/1980 09:00:00,0.497,E;Ed;C,103,100,0,0
16/07/1980 09:00:00,0.423,E;Ed;C,103,100,0,0
17/07/1980 09:00:00,0.558,E;Ed;C,103,100,0,0
18/07/1980 09:00:00,0.639,E;Ed;C,103,100,0,0
19/07/1980 09:00:00,0.943,E;Ed;C,103,100,0,0
20/07/1980 09:00:00,0.687,E;Ed;C,103,100,0,0
21/07/1980 09:00:00,0.458,E;Ed;C,103,100,0,0
22/07/1980 09:00:00,0.388,E;Ed;C,103,100,0,0
23/07/1980 09:00:00,0.301,E;Ed;C,103,100,0,0
24/07/1980 09:00:00,0.270,E;Ed;C,103,100,0,0
