Station name,SEWARDS BRIDGE GS
Station number,"152201001"
External number,---
River,River Itchen
Operator,---
NGR,SU5736232235
Easting,"457362"
Northing,"132235"
Parameter-name,FQ [Flow]
Parameter Type,Flow
Time series name,SSD/152201001/FQ/WDay.Mean
Time series unit,m³/s
Time level,Daily
Time series type,Other
Equidistant time series,yes
Time series value distance,1 day
Time series quality,Production
Time series measuring method,---
Period of record in file: 01/01/1980 09:00:00 to 08/01/2021 09:00:00
Quality code description, G = good; E = estimated; S = suspect; U = unchecked; M = missing; C = complete; I = incomplete; Ed = edited; WR = within rating; NR = no rating; EX> = extrapolated upper part; EX< = extrapolated lower part; BL> = beyond upper limit; BL< = beyond lower limit; MH = weir modular (head); NH = weir non modular (head); EH = weir extremely non modular (head); MT = weir modular (tail); NT = weir non modular (tail); ET = weir extremely non modular (tail); MC = weir modular (crest); NC = weir non modular (crest); EC = weir extremely non modular (crest); -H = weir head only; RAS = rastered time stamp; A = apportioned/interpolated; D = dry; SN = snow; T = trace
Time stamp,Value[m³/s],State of value,Interpolation,valid[%],invalid[%],missing[%],Tags,Comments
14/03/1980 09:00:00,0.888,E;C,103,100,0,0,,data infilled;DM Infilled;NRFA reconciliation infill. Data provided by CEH.
15/03/1980 09:00:00,0.888,E;C,103,100,0,0,,data infilled;DM Infilled;NRFA reconciliation infill. Data provided by CEH.
16/03/1980 09:00:00,0.888,E;C,103,100,0,0,,data infilled;DM Infilled;NRFA reconciliation infill. Data provided by CEH.
17/03/1980 09:00:00,0.888,E;C,103,100,0,0,,data infilled;DM Infilled;NRFA reconciliation infill. Data provided by CEH.
18/03/1980 09:00:00,0.964,E;C,103,100,0,0,,data infilled;DM Infilled;NRFA reconciliation infill. Data provided by CEH.
19/03/1980 09:00:00,0.914,E;C,103,100,0,0,,data infilled;DM Infilled;NRFA reconciliation infill. Data provided by CEH.
20/03/1980 09:00:00,0.925,E;C,103,100,0,0,,data infilled;DM Infilled;NRFA reconciliation infill. Data provided by CEH.
21/03/1980 09:00:00,0.935,E;C,103,100,0,0,,data infilled;DM Infilled;NRFA reconciliation infill. Data provided by CEH.
22/03/1980 09:00:00,0.935,E;C,103,100,0,0,,data infilled;DM Infilled;NRFA reconciliation infill. Data provided by CEH.
23/03/1980 09:00:00,0.935,E;C,103,100,0,0,,data infilled;DM Infilled;NRFA reconciliation infill. Data provided by CEH.
24/03/1980 09:00:00,0.922,E;C,103,100,0,0,,data infilled;DM Infilled;NRFA reconciliation infill. Data provided by CEH.
25/03/1980 09:00:00,0.898,E;C,103,100,0,0,,data infilled;DM Infilled;NRFA reconciliation infill. Data provided by CEH.
26/03/1980 09:00:00,0.914,E;C,103,100,0,0,,data infilled;DM Infilled;NRFA reconciliation infill. Data provided by CEH.
27/03/1980 09:00:00,0.935,E;C,103,100,0,0,,data infilled;DM Infilled;NRFA reconciliation infill. Data provided by CEH.
28/03/1980 09:00:00,0.935,E;C,103,100,0,0,,data infilled;DM Infilled;NRFA reconciliation infill. Data provided by CEH.
29/03/1980 09:00:00,0.924,E;C,103,100,0,0,,data infilled;DM Infilled;NRFA reconciliation infill. Data provided by CEH.
30/03/1980 09:00:00,0.898,E;C,103,100,0,0,,data infilled;DM Infilled;NRFA reconciliation infill. Data provided by CEH.
31/03/1980 09:00:00,0.888,E;C,103,100,0,0,,data infilled;DM Infilled;NRFA reconciliation infill. Data provided by CEH.
01/04/1980 09:00:00,0.958,E;C,103,100,0,0,,data infilled;DM Infilled;NRFA reconciliation infill. Data provided by CEH.
02/04/1980 09:00:00,0.958,E;C,103,100,0,0,,data infilled;DM Infilled;NRFA reconciliation infill. Data provided by CEH.
03/04/1980 09:00:00,0.935,E;C,103,100,0,0,,data infilled;DM Infilled;NRFA reconciliation infill. Data provided by CEH.
04/04/1980 09:00:00,0.935,E;C,103,100,0,0,,data infilled;DM Infilled;NRFA reconciliation infill. Data provided by CEH.
05/04/1980 09:00:00,0.935,E;C,103,100,0,0,,data infilled;DM Infilled;NRFA reconciliation infill. Data provided by CEH.
06/04/1980 09:00:00,0.935,E;C,103,100,0,0,,data infilled;DM Infilled;NRFA reconciliation infill. Data provided by CEH.
07/04/1980 09:00:00,0.935,E;C,103,100,0,0,,data infilled;DM Infilled;NRFA reconciliation infill. Data provided by CEH.
08/04/1980 09:00:00,0.935,E;C,103,100,0,0,,data infilled;DM Infilled;NRFA reconciliation infill. Data provided by CEH.
09/04/1980 09:00:00,0.935,E;C,103,100,0,0,,data infilled;DM Infilled;NRFA reconciliation infill. Data provided by CEH.
10/04/1980 09:00:00,0.935,E;C,103,100,0,0,,data infilled;DM Infilled;NRFA reconciliation infill. Data provided by CEH.
11/04/1980 09:00:00,0.929,E;C,103,100,0,0,,data infilled;DM Infilled;NRFA reconciliation infill. Data provided by CEH.
12/04/1980 09:00:00,0.925,E;C,103,100,0,0,,data infilled;DM Infilled;NRFA reconciliation infill. Data provided by CEH.
13/04/1980 09:00:00,0.916,E;C,103,100,0,0,,data infilled;DM Infilled;NRFA reconciliation infill. Data provided by CEH.
14/04/1980 09:00:00,0.908,E;C,103,100,0,0,,data infilled;DM Infilled;NRFA reconciliation infill. Data provided by CEH.
15/04/1980 09:00:00,0.902,E;C,103,100,0,0,,data infilled;DM Infilled;NRFA reconciliation infill. Data provided by CEH.
16/04/1980 09:00:00,0.896,E;C,103,100,0,0,,data infilled;DM Infilled;NRFA reconciliation infill. Data provided by CEH.
17/04/1980 09:00:00,0.890,E;C,103,100,0,0,,data infilled;DM Infilled;NRFA reconciliation infill. Data provided by CEH.
18/04/1980 09:00:00,0.888,E;C,103,100,0,0,,data infilled;DM Infilled;NRFA reconciliation infill. Data provided by CEH.
19/04/1980 09:00:00,0.888,E;C,103,100,0,0,,data infilled;DM Infilled;NRFA reconciliation infill. Data provided by CEH.
20/04/1980 09:00:00,0.888,E;C,103,100,0,0,,data infilled;DM Infilled;NRFA reconciliation infill. Data provided by CEH.
21/04/1980 09:00:00,0.888,E;C,103,100,0,0,,data infilled;DM Infilled;NRFA reconciliation infill. Data provided by CEH.
22/04/1980 09:00:00,0.888,E;C,103,100,0,0,,data infilled;DM Infilled;NRFA reconciliation infill. Data provided by CEH.
23/04/1980 09:00:00,0.888,E;C,103,100,0,0,,data infilled;DM Infilled;NRFA reconciliation infill. Data provided by CEH.
24/04/1980 09:00:00,0.834,E;C,103,100,0,0,,data infilled;DM Infilled;NRFA reconciliation infill. Data provided by CEH.
25/04/1980 09:00:00,0.823,E;C,103,100,0,0,,data infilled;DM Infilled;NRFA reconciliation infill. Data provided by CEH.
26/04/1980 09:00:00,0.823,E;C,103,100,0,0,,data infilled;DM Infilled;NRFA reconciliation infill. Data provided by CEH.
27/04/1980 09:00:00,0.823,E;C,103,100,0,0,,data infilled;DM Infilled;NRFA reconciliation infill. Data provided by CEH.
28/04/1980 09:00:00,0.823,E;C,103,100,0,0,,data infilled;DM Infilled;NRFA reconciliation infill. Data provided by CEH.
29/04/1980 09:00:00,0.823,E;C,103,100,0,0,,data infilled;DM Infilled;NRFA reconciliation infill. Data provided by CEH.
30/04/1980 09:00:00,0.823,E;C,103,100,0,0,,data infilled;DM Infilled;NRFA reconciliation infill. Data provided by CEH.
01/05/1980 09:00:00,0.805,E;C,103,100,0,0,,data infilled;DM Infilled;NRFA reconciliation infill. Data provided by CEH.
02/05/1980 09:00:00,0.770,E;C,103,100,0,0,,data infilled;DM Infilled;NRFA reconciliation infill. Data provided by CEH.
03/05/1980 09:00:00,0.731,E;C,103,100,0,0,,data infilled;DM Infilled;NRFA reconciliation infill. Data provided by CEH.
04/05/1980 09:00:00,0.711,E;C,103,100,0,0,,data infilled;DM Infilled;NRFA reconciliation infill. Data provided by CEH.
05/05/1980 09:00:00,0.711,E;C,103,100,0,0,,data infilled;DM Infilled;NRFA reconciliation infill. Data provided by CEH.
06/05/1980 09:00:00,0.711,E;C,103,100,0,0,,data infilled;DM Infilled;NRFA reconciliation infill. Data provided by CEH.
07/05/1980 09:00:00,0.711,E;C,103,100,0,0,,data infilled;DM Infilled;NRFA reconciliation infill. Data provided by CEH.
08/05/1980 09:00:00,0.711,E;C,103,100,0,0,,data infilled;DM Infilled;NRFA reconciliation infill. Data provided by CEH.
