Station name,Calder Bridge
Station number,"720210"
External number,---
River,River Calder
Operator,---
NGR,SD4978643349
Easting,"349786"
Northing,"443349"
Parameter-name,FQ [Flow]
Parameter Type,Flow
Time series name,CLA/720210/FQ/WDay.Mean
Time series unit,m³/s
Time level,Daily
Time series type,Other
Equidistant time series,yes
Time series value distance,1 day
Time series quality,Production
Time series measuring method,---
Period of record in file: 01/01/1980 09:00:00 to 08/01/2021 09:00:00
Quality code description, G = good; E = estimated; S = suspect; U = unchecked; M = missing; C = complete; I = incomplete; Ed = edited; WR = within rating; NR = no rating; EX> = extrapolated upper part; EX< = extrapolated lower part; BL> = beyond upper limit; BL< = beyond lower limit; MH = weir modular (head); NH = weir non modular (head); EH = weir extremely non modular (head); MT = weir modular (tail); NT = weir non modular (tail); ET = weir extremely non modular (tail); MC = weir modular (crest); NC = weir non modular (crest); EC = weir extremely non modular (crest); -H = weir head only; RAS = rastered time stamp; A = apportioned/interpolated; D = dry; SN = snow; T = trace
Time stamp,Value[m³/s],State of value,Interpolation,valid[%],invalid[%],missing[%],Tags,Comments
01/01/1980 09:00:00,0.356,G;C,103,100,0,0
02/01/1980 09:00:00,0.280,G;C,103,100,0,0
03/01/1980 09:00:00,7.56,S;C,103,100,0,0
04/01/1980 09:00:00,1.68,G;C,103,100,0,0,,Partly missing
05/01/1980 09:00:00,0.969,G;C,103,100,0,0
06/01/1980 09:00:00,0.606,G;C,103,100,0,0
07/01/1980 09:00:00,0.437,G;C,103,100,0,0
08/01/1980 09:00:00,0.353,G;C,103,100,0,0
09/01/1980 09:00:00,0.302,G;C,103,100,0,0
10/01/1980 09:00:00,0.266,G;C,103,100,0,0
11/01/1980 09:00:00,0.242,G;C,103,100,0,0
12/01/1980 09:00:00,0.248,G;C,103,100,0,0
13/01/1980 09:00:00,0.230,G;C,103,100,0,0
14/01/1980 09:00:00,0.282,G;C,103,100,0,0
15/01/1980 09:00:00,0.259,G;C,103,100,0,0
16/01/1980 09:00:00,0.244,G;C,103,100,0,0
17/01/1980 09:00:00,0.247,G;C,103,100,0,0
18/01/1980 09:00:00,0.234,G;C,103,100,0,0
19/01/1980 09:00:00,0.224,G;C,103,100,0,0
20/01/1980 09:00:00,0.230,G;C,103,100,0,0
21/01/1980 09:00:00,1.10,G;C,103,100,0,0
22/01/1980 09:00:00,2.75,G;C,103,100,0,0
23/01/1980 09:00:00,1.75,G;C,103,100,0,0
24/01/1980 09:00:00,0.921,G;C,103,100,0,0
25/01/1980 09:00:00,0.631,G;C,103,100,0,0
26/01/1980 09:00:00,0.465,G;C,103,100,0,0
27/01/1980 09:00:00,0.386,G;C,103,100,0,0
28/01/1980 09:00:00,0.892,G;C,103,100,0,0
29/01/1980 09:00:00,1.34,G;C,103,100,0,0
30/01/1980 09:00:00,1.70,G;C,103,100,0,0
31/01/1980 09:00:00,2.54,S;C,103,100,0,0
01/02/1980 09:00:00,0.567,G;C,103,100,0,0
02/02/1980 09:00:00,1.32,G;C,103,100,0,0
03/02/1980 09:00:00,1.20,G;C,103,100,0,0
04/02/1980 09:00:00,5.61,S;C,103,100,0,0
05/02/1980 09:00:00,2.25,G;C,103,100,0,0
06/02/1980 09:00:00,0.960,G;C,103,100,0,0
07/02/1980 09:00:00,1.05,G;C,103,100,0,0
08/02/1980 09:00:00,2.34,G;C,103,100,0,0
09/02/1980 09:00:00,2.49,G;C,103,100,0,0
10/02/1980 09:00:00,0.902,G;C,103,100,0,0
11/02/1980 09:00:00,0.595,G;C,103,100,0,0
12/02/1980 09:00:00,0.451,G;C,103,100,0,0
13/02/1980 09:00:00,0.356,G;C,103,100,0,0
14/02/1980 09:00:00,0.584,G;C,103,100,0,0
15/02/1980 09:00:00,1.12,G;C,103,100,0,0
16/02/1980 09:00:00,0.508,G;C,103,100,0,0
17/02/1980 09:00:00,0.516,G;C,103,100,0,0
18/02/1980 09:00:00,0.372,G;C,103,100,0,0
19/02/1980 09:00:00,0.340,G;C,103,100,0,0
20/02/1980 09:00:00,0.346,G;C,103,100,0,0
21/02/1980 09:00:00,1.43,G;C,103,100,0,0
22/02/1980 09:00:00,1.82,G;C,103,100,0,0
23/02/1980 09:00:00,0.647,G;C,103,100,0,0
24/02/1980 09:00:00,0.462,G;C,103,100,0,0
25/02/1980 09:00:00,0.419,G;C,103,100,0,0
26/02/1980 09:00:00,0.381,G;C,103,100,0,0
27/02/1980 09:00:00,0.348,G;C,103,100,0,0
28/02/1980 09:00:00,0.340,G;C,103,100,0,0
29/02/1980 09:00:00,0.307,G;C,103,100,0,0
01/03/1980 09:00:00,0.286,G;C,103,100,0,0
02/03/1980 09:00:00,0.276,G;C,103,100,0,0
03/03/1980 09:00:00,0.261,G;C,103,100,0,0
04/03/1980 09:00:00,0.255,G;C,103,100,0,0
05/03/1980 09:00:00,0.297,G;C,103,100,0,0
06/03/1980 09:00:00,0.969,G;C,103,100,0,0
07/03/1980 09:00:00,0.511,G;C,103,100,0,0
08/03/1980 09:00:00,0.440,G;C,103,100,0,0
