Station name,BEVERSHAM
Station number,"035004"
External number,---
River,River Ore
Operator,---
NGR,TM3602058259
Easting,"636020"
Northing,"258259"
Parameter-name,FQ [Flow]
Parameter Type,Flow
Time series name,EAN/035004/FQ/WDay.Mean
Time series unit,m³/s
Time level,Daily
Time series type,Other
Equidistant time series,yes
Time series value distance,1 day
Time series quality,Production
Time series measuring method,---
Period of record in file: 01/01/1980 09:00:00 to 08/01/2021 09:00:00
Quality code description, G = good; E = estimated; S = suspect; U = unchecked; M = missing; C = complete; I = incomplete; Ed = edited; WR = within rating; NR = no rating; EX> = extrapolated upper part; EX< = extrapolated lower part; BL> = beyond upper limit; BL< = beyond lower limit; MH = weir modular (head); NH = weir non modular (head); EH = weir extremely non modular (head); MT = weir modular (tail); NT = weir non modular (tail); ET = weir extremely non modular (tail); MC = weir modular (crest); NC = weir non modular (crest); EC = weir extremely non modular (crest); -H = weir head only; RAS = rastered time stamp; A = apportioned/interpolated; D = dry; SN = snow; T = trace
Time stamp,Value[m³/s],State of value,Interpolation,valid[%],invalid[%],missing[%],Tags,Comments
01/01/1980 09:00:00,0.180,E;Ed;C,103,100,0,0,,E# Estimated
02/01/1980 09:00:00,0.168,E;Ed;C,103,100,0,0,,E# Estimated
03/01/1980 09:00:00,0.322,E;Ed;C,103,100,0,0,,E# Estimated
04/01/1980 09:00:00,1.16,E;Ed;C,103,100,0,0,,E# Estimated
05/01/1980 09:00:00,0.691,E;Ed;C,103,100,0,0,,E# Estimated
06/01/1980 09:00:00,0.433,E;Ed;C,103,100,0,0,,E# Estimated
07/01/1980 09:00:00,0.348,E;Ed;C,103,100,0,0,,E# Estimated
08/01/1980 09:00:00,0.298,E;Ed;C,103,100,0,0,,E# Estimated
09/01/1980 09:00:00,0.275,E;Ed;C,103,100,0,0,,E# Estimated
10/01/1980 09:00:00,0.239,E;Ed;C,103,100,0,0,,E# Estimated
11/01/1980 09:00:00,0.209,E;Ed;C,103,100,0,0,,E# Estimated
12/01/1980 09:00:00,0.190,E;Ed;C,103,100,0,0,,E# Estimated
13/01/1980 09:00:00,0.169,E;Ed;C,103,100,0,0,,E# Estimated
14/01/1980 09:00:00,0.162,E;Ed;C,103,100,0,0,,E# Estimated
15/01/1980 09:00:00,0.161,E;Ed;C,103,100,0,0,,E# Estimated
16/01/1980 09:00:00,0.159,E;Ed;C,103,100,0,0,,E# Estimated
17/01/1980 09:00:00,0.151,E;Ed;C,103,100,0,0,,E# Estimated
18/01/1980 09:00:00,0.143,E;Ed;C,103,100,0,0,,E# Estimated
19/01/1980 09:00:00,0.141,E;Ed;C,103,100,0,0,,E# Estimated
20/01/1980 09:00:00,0.141,E;Ed;C,103,100,0,0,,E# Estimated
21/01/1980 09:00:00,0.367,E;Ed;C,103,100,0,0,,E# Estimated
22/01/1980 09:00:00,0.532,E;Ed;C,103,100,0,0,,E# Estimated
23/01/1980 09:00:00,0.351,E;Ed;C,103,100,0,0,,E# Estimated
24/01/1980 09:00:00,0.261,E;Ed;C,103,100,0,0,,E# Estimated
25/01/1980 09:00:00,0.204,E;Ed;C,103,100,0,0,,E# Estimated
26/01/1980 09:00:00,0.171,E;Ed;C,103,100,0,0,,E# Estimated
27/01/1980 09:00:00,0.157,E;Ed;C,103,100,0,0,,E# Estimated
28/01/1980 09:00:00,0.152,E;Ed;C,103,100,0,0,,E# Estimated
29/01/1980 09:00:00,0.151,E;Ed;C,103,100,0,0,,E# Estimated
30/01/1980 09:00:00,0.155,E;Ed;C,103,100,0,0,,E# Estimated
31/01/1980 09:00:00,0.226,E;Ed;C,103,100,0,0,,E# Estimated
01/02/1980 09:00:00,0.257,E;Ed;C,103,100,0,0,,E# Estimated
02/02/1980 09:00:00,0.613,E;Ed;C,103,100,0,0,,E# Estimated
03/02/1980 09:00:00,0.761,E;Ed;C,103,100,0,0,,E# Estimated
04/02/1980 09:00:00,1.04,E;Ed;C,103,100,0,0,,E# Estimated
