Station name,Temple Sowerby
Station number,"760502"
External number,---
River,River Eden
Operator,---
NGR,NY6045228312
Easting,"360452"
Northing,"528312"
Parameter-name,FQ [Flow]
Parameter Type,Flow
Time series name,CLA/760502/FQ/WDay.Mean
Time series unit,m³/s
Time level,Daily
Time series type,Other
Equidistant time series,yes
Time series value distance,1 day
Time series quality,Production
Time series measuring method,---
Period of record in file: 01/01/1980 09:00:00 to 08/01/2021 09:00:00
Quality code description, G = good; E = estimated; S = suspect; U = unchecked; M = missing; C = complete; I = incomplete; Ed = edited; WR = within rating; NR = no rating; EX> = extrapolated upper part; EX< = extrapolated lower part; BL> = beyond upper limit; BL< = beyond lower limit; MH = weir modular (head); NH = weir non modular (head); EH = weir extremely non modular (head); MT = weir modular (tail); NT = weir non modular (tail); ET = weir extremely non modular (tail); MC = weir modular (crest); NC = weir non modular (crest); EC = weir extremely non modular (crest); -H = weir head only; RAS = rastered time stamp; A = apportioned/interpolated; D = dry; SN = snow; T = trace
Time stamp,Value[m³/s],State of value,Interpolation,valid[%],invalid[%],missing[%],Tags,Comments
01/01/1980 09:00:00,11.3,G;C,103,100,0,0
02/01/1980 09:00:00,9.56,G;C,103,100,0,0
03/01/1980 09:00:00,48.1,G;C,103,100,0,0
04/01/1980 09:00:00,52.1,G;C,103,100,0,0
05/01/1980 09:00:00,33.9,G;C,103,100,0,0
06/01/1980 09:00:00,19.9,G;C,103,100,0,0
07/01/1980 09:00:00,16.1,G;C,103,100,0,0
08/01/1980 09:00:00,13.1,G;C,103,100,0,0
09/01/1980 09:00:00,10.8,G;C,103,100,0,0
10/01/1980 09:00:00,9.38,G;C,103,100,0,0
11/01/1980 09:00:00,8.54,G;C,103,100,0,0
12/01/1980 09:00:00,8.14,G;C,103,100,0,0
13/01/1980 09:00:00,7.63,G;C,103,100,0,0
14/01/1980 09:00:00,7.65,G;C,103,100,0,0
15/01/1980 09:00:00,7.06,G;C,103,100,0,0
16/01/1980 09:00:00,6.54,G;C,103,100,0,0
17/01/1980 09:00:00,6.22,G;C,103,100,0,0
18/01/1980 09:00:00,5.86,G;C,103,100,0,0
19/01/1980 09:00:00,5.35,G;C,103,100,0,0
20/01/1980 09:00:00,5.43,G;C,103,100,0,0
21/01/1980 09:00:00,9.64,G;C,103,100,0,0
22/01/1980 09:00:00,22.1,G;C,103,100,0,0
23/01/1980 09:00:00,36.7,G;C,103,100,0,0
24/01/1980 09:00:00,21.5,G;C,103,100,0,0
25/01/1980 09:00:00,14.8,G;C,103,100,0,0
26/01/1980 09:00:00,11.1,G;C,103,100,0,0
27/01/1980 09:00:00,8.84,G;C,103,100,0,0
